day_order,day,tray,tray_no,capture_id,cell_id,row,column,x,y,square_x0,square_y0,square_x1,square_y1,square_side,grid_error,coordinate_source,needs_review
1,Day 1,Tray 7,7,DJI_20260618123812_0002,31,4,1,225.898,1197.684,78.183,1049.969,373.613,1345.4,295.43,0.0889,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,32,4,2,586.056,1221.127,438.34,1073.412,733.771,1368.842,295.43,0.012,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,33,4,3,969.656,1229.651,821.94,1081.936,1117.371,1377.366,295.43,0.0244,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,34,4,4,1353.256,1229.651,1205.54,1081.936,1500.971,1377.366,295.43,0.0238,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,35,4,5,1732.593,1223.258,1584.878,1075.543,1880.308,1370.973,295.43,0.004,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,36,4,6,2116.193,1223.258,1968.478,1075.543,2263.908,1370.973,295.43,0.0065,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,37,4,7,2499.793,1223.258,2352.078,1075.543,2647.508,1370.973,295.43,0.0137,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,38,4,8,2885.524,1221.127,2737.809,1073.412,3033.24,1368.842,295.43,0.028,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,39,4,9,3264.862,1221.127,3117.147,1073.412,3412.577,1368.842,295.43,0.0229,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,40,4,10,3639.938,1221.127,3492.223,1073.412,3787.653,1368.842,295.43,0.0069,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,41,5,1,202.456,1551.449,54.74,1403.734,350.171,1699.164,295.43,0.0157,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,42,5,2,586.056,1551.449,438.34,1403.734,733.771,1699.164,295.43,0.0086,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,43,5,3,973.918,1557.842,826.203,1410.127,1121.633,1705.557,295.43,0.0275,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,44,5,4,1357.518,1551.449,1209.803,1403.734,1505.233,1699.164,295.43,0.0216,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,45,5,5,1732.593,1551.449,1584.878,1403.734,1880.308,1699.164,295.43,0.0044,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,46,5,6,2116.193,1553.58,1968.478,1405.865,2263.908,1701.295,295.43,0.0141,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,47,5,7,2495.531,1551.449,2347.816,1403.734,2643.246,1699.164,295.43,0.0058,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,48,5,8,2859.951,1557.842,2712.236,1410.127,3007.666,1705.557,295.43,0.0502,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,49,5,9,3262.731,1553.58,3115.016,1405.865,3410.446,1701.295,295.43,0.022,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,50,5,10,3639.938,1549.318,3492.223,1401.603,3787.653,1697.033,295.43,0.0106,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,51,6,1,206.718,1871.116,59.003,1723.4,354.433,2018.831,295.43,0.0209,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,52,6,2,583.924,1877.509,436.209,1729.794,731.64,2025.224,295.43,0.0089,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,53,6,3,965.393,1860.46,817.678,1712.745,1113.108,2008.175,295.43,0.0547,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,54,6,4,1323.42,1907.344,1175.705,1759.629,1471.135,2055.06,295.43,0.1175,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,55,6,5,1730.462,1883.902,1582.747,1736.187,1878.177,2031.617,295.43,0.0162,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,56,6,6,2114.062,1883.902,1966.347,1736.187,2261.777,2031.617,295.43,0.018,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,57,6,7,2484.876,1896.689,2337.16,1748.974,2632.591,2044.404,295.43,0.0585,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,58,6,8,2879.131,1877.509,2731.416,1729.794,3026.846,2025.224,295.43,0.0185,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,59,6,9,3258.469,1875.378,3110.754,1727.663,3406.184,2023.093,295.43,0.0173,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,60,6,10,3635.676,1858.329,3487.96,1710.614,3783.391,2006.044,295.43,0.0645,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,61,7,1,208.849,2197.176,61.134,2049.46,356.564,2344.891,295.43,0.0309,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,62,7,2,583.924,2203.569,436.209,2055.854,731.64,2351.284,295.43,0.0093,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,63,7,3,965.393,2207.831,817.678,2060.116,1113.108,2355.546,295.43,0.0049,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,64,7,4,1344.731,2203.569,1197.016,2055.854,1492.446,2351.284,295.43,0.0125,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,65,7,5,1709.151,2231.273,1561.436,2083.558,1856.866,2378.988,295.43,0.0948,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,66,7,6,2116.193,2203.569,1968.478,2055.854,2263.908,2351.284,295.43,0.0228,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,67,7,7,2491.269,2207.831,2343.554,2060.116,2638.984,2355.546,295.43,0.0027,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,68,7,8,2879.131,2203.569,2731.416,2055.854,3026.846,2351.284,295.43,0.0254,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,69,7,9,3258.469,2201.438,3110.754,2053.723,3406.184,2349.153,295.43,0.0254,direct_cup_evidence,No
1,Day 1,Tray 7,7,DJI_20260618123812_0002,70,7,10,3629.282,2195.044,3481.567,2047.329,3776.997,2342.76,295.43,0.0411,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,1,1,1,189.224,244.503,42.146,97.425,336.302,391.581,294.156,0.013,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,2,1,2,567.672,246.629,420.594,99.551,714.75,393.707,294.156,0.0088,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,3,1,3,897.219,289.151,750.141,142.073,1044.297,436.229,294.156,0.2047,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,4,1,4,1330.946,244.503,1183.867,97.425,1478.024,391.581,294.156,0.0083,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,5,1,5,1713.646,250.881,1566.567,103.803,1860.724,397.959,294.156,0.0178,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,6,1,6,2096.346,246.629,1949.267,99.551,2243.424,393.707,294.156,0.0171,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,7,1,7,2479.046,248.755,2331.967,101.677,2626.124,395.833,294.156,0.0218,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,8,1,8,2848.989,233.872,2701.911,86.794,2996.067,380.95,294.156,0.0484,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,9,1,9,3238.067,250.881,3090.989,103.803,3385.145,397.959,294.156,0.0122,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,10,1,10,3616.515,250.881,3469.437,103.803,3763.593,397.959,294.156,0.0037,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,11,2,1,195.602,569.798,48.524,422.72,342.68,716.876,294.156,0.027,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,12,2,2,576.176,576.176,429.098,429.098,723.254,723.254,294.156,0.03,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,13,2,3,950.372,571.924,803.294,424.846,1097.45,719.002,294.156,0.0042,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,14,2,4,1328.819,569.798,1181.741,422.72,1475.898,716.876,294.156,0.0095,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,15,2,5,1711.519,571.924,1564.441,424.846,1858.598,719.002,294.156,0.0048,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,16,2,6,2098.472,576.176,1951.394,429.098,2245.55,723.254,294.156,0.0194,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,17,2,7,2476.919,580.428,2329.841,433.35,2623.998,727.506,294.156,0.0192,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,18,2,8,2859.619,576.176,2712.541,429.098,3006.698,723.254,294.156,0.0152,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,19,2,9,3235.941,580.428,3088.863,433.35,3383.019,727.506,294.156,0.011,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,20,2,10,3608.011,576.176,3460.932,429.098,3755.089,723.254,294.156,0.0276,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,21,3,1,195.602,901.471,48.524,754.393,342.68,1048.549,294.156,0.0262,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,22,3,2,569.798,897.219,422.72,750.141,716.876,1044.297,294.156,0.0019,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,23,3,3,952.498,903.597,805.42,756.519,1099.576,1050.675,294.156,0.0163,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,24,3,4,1330.946,897.219,1183.867,750.141,1478.024,1044.297,294.156,0.0072,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,25,3,5,1720.024,899.345,1572.946,752.267,1867.102,1046.423,294.156,0.0221,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,26,3,6,2098.472,901.471,1951.394,754.393,2245.55,1048.549,294.156,0.0137,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,27,3,7,2479.046,901.471,2331.967,754.393,2626.124,1048.549,294.156,0.0121,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,28,3,8,2859.619,899.345,2712.541,752.267,3006.698,1046.423,294.156,0.0149,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,29,3,9,3242.319,903.597,3095.241,756.519,3389.398,1050.675,294.156,0.0151,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,30,3,10,3612.263,888.714,3465.185,741.636,3759.341,1035.793,294.156,0.052,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,31,4,1,199.854,1222.514,52.776,1075.436,346.933,1369.592,294.156,0.0305,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,32,4,2,569.798,1226.766,422.72,1079.688,716.876,1373.844,294.156,0.0077,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,33,4,3,952.498,1218.262,805.42,1071.184,1099.576,1365.34,294.156,0.022,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,34,4,4,1330.946,1228.892,1183.867,1081.814,1478.024,1375.97,294.156,0.0108,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,35,4,5,1713.646,1222.514,1566.567,1075.436,1860.724,1369.592,294.156,0.0144,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,36,4,6,2077.211,1218.262,1930.132,1071.184,2224.289,1365.34,294.156,0.0636,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,37,4,7,2479.046,1231.018,2331.967,1083.94,2626.124,1378.096,294.156,0.0098,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,38,4,8,2853.241,1233.144,2706.163,1086.066,3000.319,1380.223,294.156,0.0176,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,39,4,9,3229.563,1226.766,3082.485,1079.688,3376.641,1373.844,294.156,0.031,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,40,4,10,3618.641,1231.018,3471.563,1083.94,3765.719,1378.096,294.156,0.0046,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,41,5,1,184.972,1524.422,37.894,1377.344,332.05,1671.5,294.156,0.0825,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,42,5,2,567.672,1547.809,420.594,1400.731,714.75,1694.887,294.156,0.0189,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,43,5,3,948.246,1549.935,801.167,1402.857,1095.324,1697.013,294.156,0.0185,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,44,5,4,1330.946,1554.187,1183.867,1407.109,1478.024,1701.265,294.156,0.0126,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,45,5,5,1713.646,1554.187,1566.567,1407.109,1860.724,1701.265,294.156,0.0074,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,46,5,6,2096.346,1558.439,1949.267,1411.361,2243.424,1705.518,294.156,0.0114,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,47,5,7,2479.046,1494.656,2331.967,1347.578,2626.124,1641.734,294.156,0.1867,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,48,5,8,2885.133,1535.052,2738.055,1387.974,3032.211,1682.13,294.156,0.1024,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,49,5,9,3238.067,1560.566,3090.989,1413.487,3385.145,1707.644,294.156,0.0124,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,50,5,10,3618.641,1560.566,3471.563,1413.487,3765.719,1707.644,294.156,0.0118,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,51,6,1,195.602,1870.978,48.524,1723.9,342.68,2018.056,294.156,0.0211,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,52,6,2,569.798,1877.356,422.72,1730.278,716.876,2024.434,294.156,0.014,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,53,6,3,954.624,1879.482,807.546,1732.404,1101.702,2026.56,294.156,0.0026,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,54,6,4,1333.072,1885.861,1185.994,1738.782,1480.15,2032.939,294.156,0.0209,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,55,6,5,1715.772,1890.113,1568.694,1743.035,1862.85,2037.191,294.156,0.0291,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,56,6,6,2096.346,1890.113,1949.267,1743.035,2243.424,2037.191,294.156,0.0269,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,57,6,7,2481.172,1890.113,2334.094,1743.035,2628.25,2037.191,294.156,0.0236,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,58,6,8,2891.511,1902.869,2744.433,1755.791,3038.589,2049.948,294.156,0.1107,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,59,6,9,3238.067,1885.861,3090.989,1738.782,3385.145,2032.939,294.156,0.0135,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,60,6,10,3618.641,1883.734,3471.563,1736.656,3765.719,2030.813,294.156,0.0148,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,61,7,1,208.359,2196.273,61.281,2049.195,355.437,2343.351,294.156,0.0483,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,62,7,2,578.302,2202.651,431.224,2055.573,725.38,2349.729,294.156,0.0106,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,63,7,3,952.498,2209.029,805.42,2061.951,1099.576,2356.108,294.156,0.0167,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,64,7,4,1335.198,2211.156,1188.12,2064.077,1482.276,2358.234,294.156,0.0161,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,65,7,5,1713.646,2215.408,1566.567,2068.33,1860.724,2362.486,294.156,0.0293,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,66,7,6,2098.472,2215.408,1951.394,2068.33,2245.55,2362.486,294.156,0.022,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,67,7,7,2479.046,2211.156,2331.967,2064.077,2626.124,2358.234,294.156,0.0093,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,68,7,8,2859.619,2215.408,2712.541,2068.33,3006.698,2362.486,294.156,0.0184,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,69,7,9,3231.689,2204.777,3084.611,2057.699,3378.767,2351.855,294.156,0.0416,direct_cup_evidence,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,70,7,10,3633.524,2243.047,3486.446,2095.969,3780.602,2390.125,294.156,0.099,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,1,1,1,222.669,257.102,64.638,99.071,380.7,415.133,316.062,0.0159,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,2,1,2,628.982,254.807,470.951,96.776,787.013,412.837,316.062,0.0123,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,3,1,3,1042.182,252.511,884.151,94.48,1200.213,410.542,316.062,0.0092,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,4,1,4,1457.678,245.624,1299.647,87.594,1615.709,403.655,316.062,0.023,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,5,1,5,1863.991,245.624,1705.96,87.594,2022.022,403.655,316.062,0.0129,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,6,1,6,2279.487,243.329,2121.456,85.298,2437.517,401.36,316.062,0.0124,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,7,1,7,2692.687,238.738,2534.656,80.707,2850.717,396.769,316.062,0.019,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,8,1,8,3101.296,243.329,2943.265,85.298,3259.326,401.36,316.062,0.0072,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,9,1,9,3514.496,243.329,3356.465,85.298,3672.526,401.36,316.062,0.0168,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,10,1,10,3909.331,243.329,3751.3,85.298,4067.362,401.36,316.062,0.0458,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,11,2,1,215.782,612.913,57.751,454.883,373.813,770.944,316.062,0.0119,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,12,2,2,626.687,608.322,468.656,450.291,784.717,766.353,316.062,0.0144,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,13,2,3,1049.069,612.913,891.038,454.883,1207.1,770.944,316.062,0.0242,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,14,2,4,1455.382,601.436,1297.351,443.405,1613.413,759.466,316.062,0.0076,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,15,2,5,1870.878,599.14,1712.847,441.109,2028.909,757.171,316.062,0.0146,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,16,2,6,2281.782,599.14,2123.751,441.109,2439.813,757.171,316.062,0.0121,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,17,2,7,2692.687,596.844,2534.656,438.814,2850.717,754.875,316.062,0.011,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,18,2,8,3103.591,594.549,2945.56,436.518,3261.622,752.58,316.062,0.0105,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,19,2,9,3514.496,594.549,3356.465,436.518,3672.526,752.58,316.062,0.0162,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,20,2,10,3916.218,589.958,3758.187,431.927,4074.249,747.989,316.062,0.0239,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,21,3,1,222.669,954.951,64.638,796.92,380.7,1112.982,316.062,0.0264,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,22,3,2,628.982,961.838,470.951,803.807,787.013,1119.869,316.062,0.0092,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,23,3,3,1044.478,952.656,886.447,794.625,1202.509,1110.686,316.062,0.0157,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,24,3,4,1453.087,957.247,1295.056,799.216,1611.117,1115.277,316.062,0.0084,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,25,3,5,1868.582,954.951,1710.551,796.92,2026.613,1112.982,316.062,0.0094,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,26,3,6,2281.782,948.064,2123.751,790.034,2439.813,1106.095,316.062,0.0106,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,27,3,7,2683.504,954.951,2525.474,796.92,2841.535,1112.982,316.062,0.0303,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,28,3,8,3101.296,948.064,2943.265,790.034,3259.326,1106.095,316.062,0.0132,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,29,3,9,3507.609,931.996,3349.578,773.965,3665.64,1090.026,316.062,0.0284,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,30,3,10,3920.809,943.473,3762.778,785.443,4078.84,1101.504,316.062,0.0197,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,31,4,1,222.669,1315.353,64.638,1157.323,380.7,1473.384,316.062,0.0043,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,32,4,2,626.687,1301.58,468.656,1143.549,784.717,1459.611,316.062,0.0348,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,33,4,3,1051.364,1310.762,893.334,1152.731,1209.395,1468.793,316.062,0.0207,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,34,4,4,1453.087,1303.876,1295.056,1145.845,1611.117,1461.906,316.062,0.0104,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,35,4,5,1870.878,1306.171,1712.847,1148.14,2028.909,1464.202,316.062,0.0128,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,36,4,6,2284.078,1303.876,2126.047,1145.845,2442.109,1461.906,316.062,0.0178,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,37,4,7,2694.982,1301.58,2536.951,1143.549,2853.013,1459.611,316.062,0.0174,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,38,4,8,3103.591,1290.102,2945.56,1132.071,3261.622,1448.133,316.062,0.0137,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,39,4,9,3516.791,1292.398,3358.76,1134.367,3674.822,1450.429,316.062,0.0097,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,40,4,10,3918.513,1287.807,3760.483,1129.776,4076.544,1445.837,316.062,0.0187,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,41,5,1,158.393,1664.278,0.363,1506.247,316.424,1822.309,316.062,0.1805,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,42,5,2,631.278,1664.278,473.247,1506.247,789.309,1822.309,316.062,0.0063,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,43,5,3,1044.478,1664.278,886.447,1506.247,1202.509,1822.309,316.062,0.0109,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,44,5,4,1471.451,1698.711,1313.42,1540.68,1629.482,1856.742,316.062,0.1249,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,45,5,5,1891.538,1634.436,1733.507,1476.405,2049.569,1792.466,316.062,0.0884,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,46,5,6,2281.782,1661.982,2123.751,1503.951,2439.813,1820.013,316.062,0.0302,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,47,5,7,2701.869,1655.096,2543.838,1497.065,2859.9,1813.126,316.062,0.0359,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,48,5,8,3108.182,1645.913,2950.151,1487.883,3266.213,1803.944,316.062,0.0161,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,49,5,9,3507.609,1634.436,3349.578,1476.405,3665.64,1792.466,316.062,0.0302,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,50,5,10,3920.809,1634.436,3762.778,1476.405,4078.84,1792.466,316.062,0.0207,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,51,6,1,231.851,2004.02,73.82,1845.989,389.882,2162.051,316.062,0.047,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,52,6,2,631.278,2015.498,473.247,1857.467,789.309,2173.529,316.062,0.0079,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,53,6,3,1042.182,2017.793,884.151,1859.763,1200.213,2175.824,316.062,0.0198,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,54,6,4,1455.382,2022.384,1297.351,1864.354,1613.413,2180.415,316.062,0.0392,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,55,6,5,1870.878,2013.202,1712.847,1855.171,2028.909,2171.233,316.062,0.0222,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,56,6,6,2288.669,2008.611,2130.638,1850.58,2446.7,2166.642,316.062,0.0296,direct_cup_evidence,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,57,6,7,2694.982,1999.429,2536.951,1841.398,2853.013,2157.46,316.062,0.0098,direct_cup_evidence,No
