day_order,day,tray,tray_no,capture_id,cell_id,row,column,x,y,square_x0,square_y0,square_x1,square_y1,square_side,grid_error,coordinate_source,needs_review
1,Day 1,Tray 8,8,DJI_20260618124121_0003,13,2,3,348.312,199.021,295.742,146.451,400.881,251.59,105.139,0.0282,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,14,2,4,484.701,198.912,432.132,146.343,537.271,251.482,105.139,0.0812,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,15,2,5,621.091,198.804,568.522,146.235,673.66,251.373,105.139,0.008,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,16,2,6,757.481,198.696,704.911,146.127,810.05,251.265,105.139,0.0171,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,17,2,7,893.87,198.588,841.301,146.018,946.439,251.157,105.139,0.138,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,18,2,8,1030.26,198.479,977.69,145.91,1082.829,251.049,105.139,0.0077,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,19,2,9,1166.649,198.371,1114.08,145.802,1219.219,250.94,105.139,0.013,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,20,2,10,1303.039,198.263,1250.47,145.694,1355.608,250.832,105.139,0.0149,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,21,3,1,74.732,316.055,22.163,263.486,127.302,368.624,105.139,0.0063,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,22,3,2,211.122,315.947,158.553,263.377,263.691,368.516,105.139,0.0075,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,23,3,3,347.512,315.838,294.942,263.269,400.081,368.408,105.139,0.0128,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,24,3,4,483.901,315.73,431.332,263.161,536.471,368.299,105.139,0.0063,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,25,3,5,620.291,315.622,567.722,263.053,672.86,368.191,105.139,0.0081,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,26,3,6,756.681,315.514,704.111,262.944,809.25,368.083,105.139,0.0052,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,27,3,7,893.07,315.406,840.501,262.836,945.639,367.975,105.139,0.0098,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,28,3,8,1029.46,315.297,976.89,262.728,1082.029,367.867,105.139,0.0118,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,29,3,9,1165.849,315.189,1113.28,262.62,1218.419,367.758,105.139,0.0403,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,30,3,10,1302.239,315.081,1249.67,262.512,1354.808,367.65,105.139,0.0262,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,31,4,1,73.932,432.873,21.363,380.303,126.502,485.442,105.139,0.0341,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,32,4,2,210.322,432.765,157.753,380.195,262.891,485.334,105.139,0.0532,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,33,4,3,346.712,432.656,294.142,380.087,399.281,485.226,105.139,0.0068,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,34,4,4,483.101,432.548,430.532,379.979,535.671,485.117,105.139,0.004,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,35,4,5,619.491,432.44,566.922,379.871,672.06,485.009,105.139,0.0131,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,36,4,6,755.881,432.332,703.311,379.762,808.45,484.901,105.139,0.0112,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,37,4,7,892.27,432.223,839.701,379.654,944.839,484.793,105.139,0.0122,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,38,4,8,1028.66,432.115,976.09,379.546,1081.229,484.684,105.139,0.0094,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,39,4,9,1165.049,432.007,1112.48,379.438,1217.619,484.576,105.139,0.0599,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,40,4,10,1301.439,431.899,1248.87,379.329,1354.008,484.468,105.139,0.0101,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,41,5,1,73.132,549.691,20.563,497.121,125.702,602.26,105.139,0.0305,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,42,5,2,209.522,549.582,156.953,497.013,262.091,602.152,105.139,0.0188,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,43,5,3,345.912,549.474,293.342,496.905,398.481,602.043,105.139,0.0588,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,44,5,4,482.301,549.366,429.732,496.797,534.871,601.935,105.139,0.012,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,45,5,5,618.691,549.258,566.122,496.688,671.26,601.827,105.139,0.0034,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,46,5,6,755.081,549.149,702.511,496.58,807.65,601.719,105.139,0.0015,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,47,5,7,891.47,549.041,838.901,496.472,944.039,601.611,105.139,0.0045,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,48,5,8,1027.86,548.933,975.29,496.364,1080.429,601.502,105.139,0.0081,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,49,5,9,1164.249,548.825,1111.68,496.256,1216.819,601.394,105.139,0.0128,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,50,5,10,1300.639,548.717,1248.07,496.147,1353.208,601.286,105.139,0.0082,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,51,6,1,72.332,666.508,19.763,613.939,124.902,719.078,105.139,0.0288,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,52,6,2,208.722,666.4,156.153,613.831,261.291,718.969,105.139,0.0239,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,53,6,3,345.112,666.292,292.542,613.723,397.681,718.861,105.139,0.0097,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,54,6,4,481.501,666.184,428.932,613.614,534.071,718.753,105.139,0.011,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,55,6,5,617.891,666.076,565.322,613.506,670.46,718.645,105.139,0.011,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,56,6,6,754.281,665.967,701.711,613.398,806.85,718.537,105.139,0.0103,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,57,6,7,890.67,665.859,838.101,613.29,943.239,718.428,105.139,0.0255,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,58,6,8,1027.06,665.751,974.49,613.182,1079.629,718.32,105.139,0.0064,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,59,6,9,1163.449,665.643,1110.88,613.073,1216.019,718.212,105.139,0.046,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,60,6,10,1299.839,665.534,1247.27,612.965,1352.408,718.104,105.139,0.0145,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,61,7,1,71.532,783.326,18.963,730.757,124.102,835.896,105.139,0.0219,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,62,7,2,207.922,783.218,155.353,730.649,260.491,835.787,105.139,0.0839,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,63,7,3,344.312,783.11,291.742,730.541,396.881,835.679,105.139,0.0136,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,64,7,4,480.701,783.002,428.132,730.432,533.271,835.571,105.139,0.0026,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,65,7,5,617.091,782.893,564.522,730.324,669.66,835.463,105.139,0.0352,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,66,7,6,753.481,782.785,700.911,730.216,806.05,835.354,105.139,0.0081,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,67,7,7,889.87,782.677,837.301,730.108,942.439,835.246,105.139,0.0173,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,68,7,8,1026.26,782.569,973.69,729.999,1078.829,835.138,105.139,0.008,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,69,7,9,1162.649,782.46,1110.08,729.891,1215.219,835.03,105.139,0.0137,ms_nir_circle_supported_lattice,No
1,Day 1,Tray 8,8,DJI_20260618124121_0003,70,7,10,1299.039,782.352,1246.47,729.783,1351.608,834.922,105.139,0.0382,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,1,1,1,64.545,89.576,11.852,36.883,117.239,142.269,105.387,0.0599,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,2,1,2,200.882,89.202,148.189,36.509,253.575,141.895,105.387,0.03,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,3,1,3,337.219,88.828,284.525,36.135,389.912,141.521,105.387,0.0311,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,4,1,4,473.556,88.454,420.862,35.76,526.249,141.147,105.387,0.0255,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,5,1,5,609.892,88.08,557.199,35.386,662.586,140.773,105.387,0.0193,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,6,1,6,746.229,87.706,693.536,35.012,798.923,140.399,105.387,0.0032,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,7,1,7,882.566,87.332,829.873,34.638,935.259,140.025,105.387,0.0137,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,8,1,8,1018.903,86.958,966.209,34.264,1071.596,139.651,105.387,0.0112,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,9,1,9,1155.24,86.584,1102.546,33.89,1207.933,139.277,105.387,0.0195,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,10,1,10,1291.576,86.21,1238.883,33.516,1344.27,138.903,105.387,0.0477,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,11,2,1,65.463,206.669,12.77,153.975,118.156,259.362,105.387,0.0238,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,12,2,2,201.8,206.295,149.106,153.601,254.493,258.988,105.387,0.0467,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,13,2,3,338.137,205.921,285.443,153.227,390.83,258.614,105.387,0.0013,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,14,2,4,474.473,205.547,421.78,152.853,527.167,258.24,105.387,0.0059,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,15,2,5,610.81,205.173,558.117,152.479,663.504,257.866,105.387,0.0171,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,16,2,6,747.147,204.799,694.454,152.105,799.84,257.492,105.387,0.0182,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,17,2,7,883.484,204.425,830.79,151.731,936.177,257.118,105.387,0.0064,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,18,2,8,1019.821,204.051,967.127,151.357,1072.514,256.744,105.387,0.0114,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,19,2,9,1156.157,203.677,1103.464,150.983,1208.851,256.37,105.387,0.0059,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,20,2,10,1292.494,203.303,1239.801,150.609,1345.188,255.996,105.387,0.0194,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,21,3,1,66.381,323.762,13.687,271.068,119.074,376.455,105.387,0.0344,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,22,3,2,202.718,323.388,150.024,270.694,255.411,376.081,105.387,0.0201,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,23,3,3,339.054,323.014,286.361,270.32,391.748,375.707,105.387,0.0273,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,24,3,4,475.391,322.64,422.698,269.946,528.085,375.333,105.387,0.0045,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,25,3,5,611.728,322.266,559.035,269.572,664.421,374.959,105.387,0.016,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,26,3,6,748.065,321.892,695.371,269.198,800.758,374.585,105.387,0.0119,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,27,3,7,884.402,321.518,831.708,268.824,937.095,374.211,105.387,0.0128,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,28,3,8,1020.738,321.144,968.045,268.45,1073.432,373.837,105.387,0.0178,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,29,3,9,1157.075,320.769,1104.382,268.076,1209.769,373.463,105.387,0.0478,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,30,3,10,1293.412,320.395,1240.719,267.702,1346.105,373.089,105.387,0.041,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,31,4,1,67.299,440.855,14.605,388.161,119.992,493.548,105.387,0.0175,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,32,4,2,203.635,440.481,150.942,387.787,256.329,493.174,105.387,0.0302,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,33,4,3,339.972,440.106,287.279,387.413,392.666,492.8,105.387,0.0879,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,34,4,4,476.309,439.732,423.616,387.039,529.002,492.426,105.387,0.0128,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,35,4,5,612.646,439.358,559.952,386.665,665.339,492.052,105.387,0.0128,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,36,4,6,748.983,438.984,696.289,386.291,801.676,491.678,105.387,0.0923,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,37,4,7,885.319,438.61,832.626,385.917,938.013,491.304,105.387,0.0067,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,38,4,8,1021.656,438.236,968.963,385.543,1074.35,490.93,105.387,0.011,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,39,4,9,1157.993,437.862,1105.3,385.169,1210.686,490.556,105.387,0.0471,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,40,4,10,1294.33,437.488,1241.636,384.795,1347.023,490.182,105.387,0.0338,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,41,5,1,68.217,557.947,15.523,505.254,120.91,610.641,105.387,0.0294,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,42,5,2,204.553,557.573,151.86,504.88,257.247,610.267,105.387,0.0241,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,43,5,3,340.89,557.199,288.197,504.506,393.584,609.893,105.387,0.0162,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,44,5,4,477.227,556.825,424.534,504.132,529.92,609.519,105.387,0.0106,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,45,5,5,613.564,556.451,560.87,503.758,666.257,609.145,105.387,0.0174,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,46,5,6,749.901,556.077,697.207,503.384,802.594,608.771,105.387,0.0077,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,47,5,7,886.237,555.703,833.544,503.01,938.931,608.397,105.387,0.0846,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,48,5,8,1022.574,555.329,969.881,502.636,1075.268,608.023,105.387,0.0119,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,49,5,9,1158.911,554.955,1106.218,502.262,1211.604,607.649,105.387,0.0178,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,50,5,10,1295.248,554.581,1242.554,501.888,1347.941,607.275,105.387,0.0424,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,51,6,1,69.134,675.04,16.441,622.347,121.828,727.734,105.387,0.066,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,52,6,2,205.471,674.666,152.778,621.973,258.165,727.36,105.387,0.0049,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,53,6,3,341.808,674.292,289.115,621.599,394.501,726.986,105.387,0.0092,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,54,6,4,478.145,673.918,425.451,621.225,530.838,726.612,105.387,0.0525,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,55,6,5,614.482,673.544,561.788,620.851,667.175,726.238,105.387,0.0177,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,56,6,6,750.818,673.17,698.125,620.477,803.512,725.864,105.387,0.0199,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,57,6,7,887.155,672.796,834.462,620.103,939.849,725.49,105.387,0.0104,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,58,6,8,1023.492,672.422,970.799,619.729,1076.185,725.115,105.387,0.0211,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,59,6,9,1159.829,672.048,1107.135,619.355,1212.522,724.741,105.387,0.0283,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,60,6,10,1296.166,671.674,1243.472,618.981,1348.859,724.367,105.387,0.0346,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,61,7,1,70.052,792.133,17.359,739.44,122.746,844.827,105.387,0.0351,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,62,7,2,206.389,791.759,153.696,739.066,259.082,844.452,105.387,0.0174,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,63,7,3,342.726,791.385,290.032,738.692,395.419,844.078,105.387,0.0271,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,64,7,4,479.063,791.011,426.369,738.318,531.756,843.704,105.387,0.0656,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,65,7,5,615.399,790.637,562.706,737.944,668.093,843.33,105.387,0.0583,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,66,7,6,751.736,790.263,699.043,737.57,804.43,842.956,105.387,0.0331,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,67,7,7,888.073,789.889,835.38,737.196,940.766,842.582,105.387,0.0132,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,68,7,8,1024.41,789.515,971.716,736.822,1077.103,842.208,105.387,0.0394,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,69,7,9,1160.747,789.141,1108.053,736.448,1213.44,841.834,105.387,0.0382,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 1,1,DJI_20260620131000_0001,70,7,10,1297.083,788.767,1244.39,736.073,1349.777,841.46,105.387,0.0385,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,1,1,1,71.564,84.026,19.184,31.646,123.944,136.406,104.76,0.0237,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,2,1,2,207.499,83.376,155.119,30.996,259.879,135.756,104.76,0.0317,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,3,1,3,343.434,82.726,291.054,30.345,395.814,135.106,104.76,0.0148,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,4,1,4,479.369,82.075,426.989,29.695,531.749,134.455,104.76,0.0098,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,5,1,5,615.304,81.425,562.924,29.045,667.684,133.805,104.76,0.0118,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,6,1,6,751.239,80.775,698.859,28.395,803.619,133.155,104.76,0.007,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,7,1,7,887.174,80.125,834.794,27.745,939.554,132.505,104.76,0.014,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,8,1,8,1023.109,79.474,970.729,27.094,1075.489,131.855,104.76,0.0481,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,9,1,9,1159.044,78.824,1106.664,26.444,1211.424,131.204,104.76,0.0295,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,10,1,10,1294.979,78.174,1242.599,25.794,1347.359,130.554,104.76,0.0257,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,11,2,1,71.821,200.426,19.441,148.046,124.201,252.806,104.76,0.0399,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,12,2,2,207.756,199.776,155.376,147.396,260.136,252.156,104.76,0.0494,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,13,2,3,343.691,199.126,291.311,146.745,396.071,251.506,104.76,0.0596,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,14,2,4,479.626,198.475,427.246,146.095,532.006,250.855,104.76,0.0173,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,15,2,5,615.561,197.825,563.181,145.445,667.941,250.205,104.76,0.0299,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,16,2,6,751.496,197.175,699.116,144.795,803.876,249.555,104.76,0.011,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,17,2,7,887.431,196.525,835.051,144.145,939.811,248.905,104.76,0.0188,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,18,2,8,1023.366,195.874,970.986,143.494,1075.746,248.255,104.76,0.0139,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,19,2,9,1159.301,195.224,1106.921,142.844,1211.681,247.604,104.76,0.0193,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,20,2,10,1295.236,194.574,1242.856,142.194,1347.616,246.954,104.76,0.0426,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,21,3,1,72.078,316.826,19.698,264.446,124.458,369.206,104.76,0.0106,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,22,3,2,208.013,316.176,155.633,263.796,260.393,368.556,104.76,0.0133,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,23,3,3,343.948,315.526,291.568,263.145,396.328,367.906,104.76,0.0232,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,24,3,4,479.883,314.875,427.503,262.495,532.263,367.255,104.76,0.0097,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,25,3,5,615.818,314.225,563.438,261.845,668.198,366.605,104.76,0.0025,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,26,3,6,751.753,313.575,699.373,261.195,804.133,365.955,104.76,0.0222,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,27,3,7,887.688,312.925,835.308,260.545,940.068,365.305,104.76,0.0059,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,28,3,8,1023.623,312.274,971.243,259.894,1076.004,364.655,104.76,0.0456,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,29,3,9,1159.558,311.624,1107.178,259.244,1211.939,364.004,104.76,0.0066,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,30,3,10,1295.494,310.974,1243.113,258.594,1347.874,363.354,104.76,0.03,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,31,4,1,72.335,433.226,19.955,380.846,124.715,485.606,104.76,0.03,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,32,4,2,208.27,432.576,155.89,380.196,260.65,484.956,104.76,0.0043,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,33,4,3,344.205,431.926,291.825,379.545,396.585,484.306,104.76,0.0105,ms_nir_circle_supported_lattice,No
2,Day 2,Tray 2,2,DJI_20260620131052_0002,34,4,4,480.14,431.275,427.76,378.895,532.52,483.655,104.76,0.0703,ms_nir_circle_supported_lattice,No
